Device: cuda
Algorithms: ['value_uncertainty']
Seeds: [0, 1, 2, 3, 4]
Steps: 1000000
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
Env: Hopper-v4 (obs=11, act=3)

============================================================
Training VALUE_UNCERTAINTY
============================================================

--- value_uncertainty | Seed 0 ---
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
[Alg=value_uncertainty Seed=0] Starting training, total_steps=1000000, eval_freq=10000
[Step  820000] Return: 396.8 ± 2 (min=393, max=399) [3802s]
[Step  830000] Return: 399.6 ± 2 (min=397, max=402) [3850s]
[Step  840000] Return: 394.0 ± 2 (min=391, max=398) [3898s]
[Step  850000] Return: 400.7 ± 2 (min=398, max=403) [3946s]
[Step  860000] Return: 400.0 ± 1 (min=399, max=401) [3994s]
[Step  870000] Return: 402.1 ± 2 (min=399, max=405) [4042s]
[Step  880000] Return: 399.9 ± 2 (min=397, max=402) [4090s]
[Step  890000] Return: 402.7 ± 2 (min=400, max=406) [4137s]
[Step  900000] Return: 398.7 ± 2 (min=396, max=401) [4185s]
[Step  910000] Return: 403.8 ± 1 (min=402, max=406) [4233s]
[Step  920000] Return: 406.0 ± 2 (min=402, max=408) [4282s]
[Step  930000] Return: 398.0 ± 2 (min=395, max=402) [4329s]
[Step  940000] Return: 404.9 ± 2 (min=403, max=409) [4377s]
[Step  950000] Return: 401.8 ± 1 (min=400, max=403) [4425s]
[Step  960000] Return: 403.9 ± 2 (min=401, max=407) [4472s]
[Step  970000] Return: 396.7 ± 2 (min=395, max=401) [4520s]
[Step  980000] Return: 398.7 ± 1 (min=398, max=401) [4568s]
[Step  990000] Return: 404.5 ± 1 (min=403, max=406) [4616s]
[Step 1000000] Return: 313.8 ± 44 (min=271, max=371) [4664s]
  Final return: 304.3 +/- 39

--- value_uncertainty | Seed 1 ---
[Alg=value_uncertainty Seed=1] Starting training, total_steps=1000000, eval_freq=10000
[Step   10000] Return: 110.2 ± 16 (min=96, max=146) [1s]
[Step   20000] Return: 109.4 ± 12 (min=96, max=140) [2s]
[Step   30000] Return: 223.5 ± 1 (min=221, max=226) [27s]
[Step   40000] Return: 221.0 ± 1 (min=220, max=224) [74s]
[Step   50000] Return: 294.0 ± 1 (min=291, max=295) [122s]
[Step   60000] Return: 244.0 ± 1 (min=243, max=246) [169s]
[Step   70000] Return: 360.0 ± 2 (min=357, max=362) [217s]
[Step   80000] Return: 426.4 ± 2 (min=423, max=428) [266s]
[Step   90000] Return: 404.7 ± 2 (min=401, max=406) [313s]
[Step  100000] Return: 463.6 ± 4 (min=458, max=469) [361s]
[Step  110000] Return: 576.0 ± 7 (min=566, max=590) [409s]
[Step  120000] Return: 363.4 ± 41 (min=340, max=466) [457s]
[Step  130000] Return: 615.4 ± 2 (min=611, max=619) [504s]
[Step  140000] Return: 687.0 ± 19 (min=669, max=718) [552s]
[Step  150000] Return: 626.7 ± 5 (min=618, max=634) [600s]
[Step  160000] Return: 497.5 ± 5 (min=492, max=505) [648s]
[Step  170000] Return: 811.3 ± 7 (min=795, max=822) [696s]
[Step  180000] Return: 765.0 ± 6 (min=752, max=777) [743s]
[Step  190000] Return: 663.8 ± 11 (min=652, max=688) [791s]
[Step  200000] Return: 856.5 ± 3 (min=851, max=863) [839s]
[Step  210000] Return: 478.8 ± 217 (min=313, max=909) [887s]
[Step  220000] Return: 856.7 ± 8 (min=846, max=866) [935s]
[Step  230000] Return: 746.7 ± 19 (min=704, max=775) [983s]
[Step  240000] Return: 807.4 ± 11 (min=788, max=821) [1031s]
[Step  250000] Return: 751.1 ± 7 (min=738, max=761) [1079s]
[Step  260000] Return: 792.8 ± 31 (min=766, max=882) [1127s]
[Step  270000] Return: 1232.4 ± 196 (min=998, max=1625) [1175s]
[Step  280000] Return: 1334.8 ± 182 (min=1121, max=1674) [1223s]
[Step  290000] Return: 1366.8 ± 219 (min=1197, max=1723) [1271s]
[Step  300000] Return: 797.3 ± 15 (min=776, max=820) [1319s]
[Step  310000] Return: 937.0 ± 4 (min=930, max=944) [1367s]
[Step  320000] Return: 868.5 ± 7 (min=858, max=879) [1415s]
[Step  330000] Return: 959.3 ± 25 (min=923, max=1006) [1463s]
[Step  340000] Return: 898.8 ± 12 (min=879, max=915) [1510s]
[Step  350000] Return: 889.1 ± 21 (min=859, max=923) [1558s]
